id,precioEstadia,Nombre,Fechapublicacion,descripcion,alojamientoid,operador,capacidad
2913,4911.76,Hackett Koepp and Grady,25/05/2014,Business Development,1165,2088,1
2914,4562.95,Stroman Leffler and Ondricka,27/10/2014,Research and Development,89,4938,11
2915,3932.86,Spinka and Sons,06-08-16,Legal,1913,2911,1
2916,4389.52,Bechtelar-Koepp,22-05-16,Engineering,675,415,12
2917,286.47,Steuber LLC,07-05-14,Engineering,3494,2843,7
2918,2332.98,Rohan Group,02-10-17,Business Development,3108,4939,9
2919,1570.12,Morissette Inc,11-03-18,Product Management,4148,2369,12
2920,2004.47,Jones LLC,30-12-13,Engineering,445,4987,15
2921,1863.27,Kemmer LLC,26-09-16,Accounting,1365,2102,15
2922,3638.86,Gorczany LLC,06-01-18,Support,3765,4987,7
2923,608.9,Kutch Rau and Olson,24/09/2013,Training,3187,1060,8
2924,4924.49,Russel Armstrong and Graham,21/06/2016,Engineering,3563,4427,1
2925,4131.95,Hudson and Sons,14-04-16,Accounting,3768,2209,8
2926,4393.43,Durgan LLC,19-04-18,Accounting,4096,3682,12
2927,1510.81,Kuvalis-Schneider,01-01-18,Engineering,3748,4661,6
2928,2299.24,Satterfield Group,31-07-14,Business Development,4541,3118,8
2929,673.85,Jacobson Inc,20-06-14,Research and Development,5429,125,8
2930,2039.05,Welch Group,29-11-13,Accounting,3352,2666,5
2931,4668.36,Conn Stiedemann and Braun,25/03/2018,Marketing,341,1983,3
2932,4861.83,Feest Tremblay and Schoen,23/03/2017,Business Development,3219,3555,8
2933,4674.63,McGlynn LLC,18-03-14,Business Development,4029,4795,12
2934,2528.98,Kunze Greenfelder and Hammes,18/11/2014,Marketing,3539,4406,15
2935,2585.89,Pagac and Sons,10-05-15,Training,3774,4848,6
2936,2000.1,Schuster Group,31-08-17,Services,3500,1750,15
2937,2683.71,O'Connell-Borer,11-02-15,Engineering,4099,4649,11
2938,3955.16,Stroman-Barton,25-07-14,Legal,4812,4359,10
2939,3401.61,Lang Pagac and Fadel,13/02/2015,Engineering,5780,2131,14
2940,2284.99,Ziemann Altenwerth and Bednar,28/12/2016,Research and Development,262,2871,12
2941,519.02,Kessler and Sons,17-08-16,Business Development,1512,2724,4
2942,3043.1,Botsford LLC,15-02-15,Support,3019,3035,11
2943,2014.27,Bartell-Cronin,05-06-14,Sales,1642,3977,16
2944,1006.32,Roberts-Lowe,06-05-15,Marketing,3311,3643,15
2945,788.51,Casper-Klein,05-02-15,Support,4489,2782,7
2946,3748.13,Koss LLC,22-08-16,Legal,2515,3617,5
2947,4815.95,Weimann Group,18-04-17,Marketing,37,4216,5
2948,1588.92,Padberg Langosh and Herman,27/12/2016,Services,1460,3095,13
2949,3202.91,Schroeder Lind and Bruen,17/05/2015,Sales,1328,3769,5
2950,1365.23,Grady Group,06-08-17,Accounting,3380,4562,10
2951,2758.97,Quitzon Group,25-06-16,Legal,1081,2827,3
2952,54.52,Pfeffer-Dickens,29-07-14,Accounting,3984,3188,4
2953,4896.92,Abshire Ondricka and Bechtelar,16/12/2013,Support,5622,367,1
2954,4251.73,Jones-Brakus,06-03-16,Training,3251,70,7
2955,3509.32,Douglas Mante and Mayer,15/04/2017,Marketing,4987,629,16
2956,1008.38,Vandervort Group,22-07-14,Training,4615,1933,7
2957,4655.43,Rice LLC,14-04-15,Services,3507,2726,13
2958,1908.26,Brakus-Littel,06-02-18,Legal,2604,4998,2
2959,2097.28,Crona Stark and Kautzer,21/11/2014,Human Resources,63,345,1
2960,750.69,Strosin-Bogisich,15-12-16,Services,670,3929,9
2961,1931.98,Wintheiser McGlynn and Feil,09/03/2017,Product Management,776,3587,13
2962,1582.17,Wilkinson and Sons,02-02-15,Accounting,851,1850,12
2963,4157.94,Bauch Inc,06-02-15,Business Development,5207,2693,8
2964,843.28,Blanda Weber and Cassin,13/12/2014,Sales,4797,2075,13
2965,2570.05,Leuschke-Aufderhar,18-08-14,Research and Development,3467,2668,14
2966,3493.28,Swaniawski Group,13-05-15,Sales,5197,2218,15
2967,4059.44,Gorczany Inc,19-04-15,Training,628,3006,9
2968,3545.03,Wyman Murphy and Cormier,02/12/2017,Business Development,5453,4246,1
2969,996.94,Zieme Ruecker and Kuhic,11/12/2014,Product Management,4545,31,9
2970,4525.92,Hettinger Connelly and Dickens,18/10/2015,Marketing,1682,1004,12
2971,1134.24,Cormier Fisher and Crist,05/08/2016,Marketing,5605,3762,3
2972,1979.31,Rice LLC,23-02-16,Legal,719,3643,4
2973,3929.61,Turner Baumbach and Pollich,25/02/2017,Services,754,711,2
2974,3014.57,Witting Stanton and Williamson,18/07/2015,Human Resources,1467,1300,11
2975,4123.73,Morar-Wunsch,26-10-13,Legal,689,3411,6
2976,4359.97,Stracke-Witting,13-06-15,Engineering,2512,520,2
2977,2865.32,Botsford-Daugherty,22-01-14,Support,2854,989,6
2978,3953.12,Deckow Hammes and Pacocha,16/06/2013,Product Management,416,3790,16
2979,1118.35,Runolfsdottir Kuvalis and Rutherford,05/02/2016,Accounting,499,4757,9
2980,3932.47,Tremblay-Yost,30-08-17,Human Resources,1875,567,9
2981,1597.43,Dicki Dickens and Leannon,02/12/2014,Engineering,624,4231,4
2982,2435.15,Schneider-Wehner,19-06-15,Sales,5613,3714,6
2983,3065.74,Baumbach Funk and Feeney,01/07/2016,Services,402,218,14
2984,4065.95,Bauch and Sons,18-06-14,Sales,263,2437,12
2985,2683.92,Connelly Schulist and Reynolds,25/09/2015,Services,3085,1751,12
2986,399.35,Haley-O'Connell,10-04-18,Product Management,5021,3010,8
2987,1961.1,Kilback Jerde and Marks,30/12/2013,Services,3986,585,4
2988,2195.71,Will-Kertzmann,03-08-13,Services,5059,654,6
2989,2197.41,Goldner-Hane,18-07-13,Training,4881,4371,14
2990,3036.05,Schuster Inc,08-01-14,Services,5305,2957,14
2991,2370.38,Hudson Hackett and Ratke,16/08/2014,Marketing,1638,326,14
2992,2541.67,Renner-Marvin,26-05-13,Legal,2668,4975,5
2993,4060.42,Lakin-Lang,04-10-17,Human Resources,4701,589,12
2994,2450.34,Hahn Group,10-07-13,Research and Development,2532,1495,16
2995,2045.74,Brown-Rippin,02-02-15,Training,1501,2775,1
2996,501.51,Lesch McDermott and Osinski,16/07/2015,Product Management,4009,2055,3
2997,4170.12,Paucek-Hayes,12-07-13,Marketing,251,2110,14
2998,3059.19,Raynor Langosh and Grant,20/03/2018,Training,5808,2754,9
2999,2880.3,Gulgowski Inc,24-04-16,Product Management,5495,980,2
3000,2596.85,Hoeger-Mills,03-12-16,Marketing,3235,2685,11
3001,1587.53,Sauer-Schulist,29-12-13,Accounting,5766,962,11
3002,3837.23,Gleason-Gottlieb,13-08-15,Support,3390,3838,12
3003,1948.75,Mante-Hintz,23-06-14,Support,4632,1848,6
3004,3106.6,Lowe-Von,01-03-14,Business Development,892,4723,2
3005,3807.45,Jacobi-Daugherty,01-02-14,Accounting,488,4746,10
3006,2363.0,Spencer Kirlin and Mayer,02/05/2014,Engineering,5513,751,14
3007,4358.06,Conn-Hagenes,15-04-18,Engineering,5451,4603,1
3008,114.49,Upton-Zboncak,23-01-16,Engineering,1904,2260,10
3009,4058.48,Cole-VonRueden,14-06-17,Human Resources,1354,4635,6
3010,3995.91,Lind-Larkin,22-05-14,Training,1473,4589,12
3011,2519.7,Terry-Marks,19-07-15,Business Development,2932,15,13
3012,1368.31,Roob-Romaguera,27-07-16,Business Development,3248,1567,9
3013,3532.31,Heidenreich-Kuvalis,12-02-17,Sales,2345,4522,15
3014,3592.13,Effertz Konopelski and Stroman,14/07/2014,Human Resources,4009,1117,1
3015,4868.82,Hudson Kilback and Wisozk,09/03/2016,Marketing,4266,3229,16
3016,4783.65,Fritsch and Sons,05-11-16,Services,5896,4387,15
3017,2650.81,Jaskolski Considine and Johnston,14/05/2017,Product Management,3380,4925,9
3018,1384.64,Schneider Group,01-11-16,Support,5362,4373,15
3019,1738.97,Upton-Ritchie,11-08-15,Marketing,3262,4584,10
3020,1045.97,Maggio Marvin and Bins,25/09/2015,Research and Development,2500,1579,14
3021,3387.38,Beatty-Gaylord,20-12-14,Training,3934,1207,6
3022,2758.52,Yundt Emard and Graham,26/10/2013,Product Management,3512,7,11
3023,4164.68,Bailey Herman and Legros,07/06/2016,Services,4067,1985,11
3024,3536.92,Jacobi Cartwright and Pollich,20/07/2017,Support,1298,3745,2
3025,4.21,Daugherty-Klein,19-08-16,Business Development,3345,1909,8
3026,4458.06,Oberbrunner Bogisich and Greenholt,31/08/2016,Sales,4057,1367,7
3027,1374.64,Marvin Breitenberg and Cruickshank,05/10/2014,Training,997,3645,14
3028,1748.24,Cronin-Braun,15-03-15,Marketing,2376,3464,3
3029,2457.8,Hahn-Upton,05-06-17,Legal,1753,741,10
3030,1460.84,Hyatt-Connelly,12-01-16,Product Management,4510,3686,4
3031,3819.64,Hand and Sons,11-07-17,Research and Development,4698,331,16
3032,3602.36,Blanda Ryan and Farrell,25/03/2017,Product Management,266,397,14
3033,3194.88,Tillman Inc,15-01-18,Training,4553,1752,7
3034,3552.74,Douglas-Davis,02-06-13,Human Resources,191,4582,2
3035,4594.43,Miller-Breitenberg,07-11-13,Support,2952,624,13
3036,4382.31,Schinner and Sons,29-08-16,Marketing,5470,4350,6
3037,1233.05,Bosco LLC,04-08-17,Training,5902,97,5
3038,2352.42,Mitchell and Sons,02-07-15,Legal,324,2536,12
3039,2466.01,Johnston LLC,27-05-14,Research and Development,4074,230,12
3040,4746.33,Mohr-Hahn,29-07-16,Training,4672,1272,6
3041,784.46,Stamm Group,18-10-13,Sales,3212,3508,10
3042,4693.87,Mraz Cummerata and Hahn,04/10/2013,Product Management,5615,3560,11
3043,2202.43,Nienow LLC,15-08-15,Business Development,2786,375,1
3044,2420.52,Crona Kuhlman and Schultz,07/08/2013,Accounting,3321,748,5
3045,2049.51,Gusikowski Russel and Homenick,16/05/2014,Services,2616,4151,10
3046,4387.06,Cummerata Nitzsche and Considine,23/10/2017,Accounting,2450,3187,4
3047,3177.58,Abbott and Sons,01-10-16,Human Resources,4173,3768,6
3048,1033.72,Terry-Bednar,14-09-15,Training,949,678,8
3049,2661.8,Olson Inc,15-04-17,Training,4286,3977,14
3050,2721.23,Lesch-Konopelski,08-03-15,Legal,4606,3145,10
3051,1908.47,Hansen-Torphy,04-07-16,Business Development,1998,3891,1
3052,249.48,Krajcik-Rogahn,13-07-16,Business Development,5501,191,5
3053,4441.77,Walter-Metz,14-06-14,Research and Development,4860,3195,5
3054,3481.95,Hessel-Hilll,10-09-15,Research and Development,5769,1022,1
3055,4483.21,Weissnat-Kovacek,13-06-15,Support,5335,4591,12
3056,1116.39,Jacobs and Sons,30-08-15,Training,300,264,6
3057,3135.7,Smith-Fisher,10-02-18,Legal,17,2565,6
3058,2985.95,Goodwin-Kautzer,14-04-15,Accounting,5956,3273,11
3059,3600.12,Leffler LLC,28-10-13,Product Management,5230,2462,12
3060,2875.31,Sipes Paucek and Beatty,29/03/2016,Engineering,5796,4725,3
3061,837.73,Barton-Wolff,08-05-18,Marketing,801,2795,15
3062,1176.3,Pollich-Zieme,19-01-18,Accounting,4430,2807,9
3063,3391.77,Hane and Sons,29-09-13,Services,466,4778,8
3064,4590.53,Spencer LLC,04-07-13,Services,645,3569,7
3065,4609.85,Adams Ratke and Schamberger,17/09/2016,Human Resources,5405,2001,4
3066,3513.45,Hermiston and Sons,15-02-16,Support,5384,24,12
3067,1501.04,Goodwin Hirthe and Bauch,10/12/2015,Product Management,692,2431,3
3068,4623.21,Rosenbaum and Sons,17-01-15,Support,767,1465,6
3069,4801.25,Botsford-Schumm,02-03-15,Marketing,1420,524,4
3070,3503.23,Koch Inc,24-07-17,Engineering,5171,567,12
3071,1215.17,Tromp Inc,23-07-17,Training,4354,2742,15
3072,2701.49,Osinski LLC,21-08-14,Legal,3832,41,15
3073,4331.71,Welch Prosacco and Murphy,08/05/2016,Support,2548,3654,10
3074,742.25,Torp-Funk,25-03-14,Services,3046,3159,13
3075,1653.03,Rogahn Inc,14-09-15,Engineering,915,1281,9
3076,75.08,Hoeger-Towne,09-08-16,Research and Development,1117,1026,13
3077,2696.16,Maggio Emmerich and Oberbrunner,17/06/2013,Business Development,4084,4544,11
3078,317.69,Kohler-Moore,08-06-15,Engineering,3966,1587,4
3079,799.91,Kihn-McKenzie,03-10-16,Marketing,2500,3791,11
3080,604.41,Moen LLC,05-01-16,Marketing,3134,579,8
3081,1042.28,Hackett Inc,22-05-17,Accounting,4852,3388,10
3082,978.95,Grady Group,06-05-15,Accounting,536,2390,5
3083,4509.0,Tillman Hauck and Legros,22/02/2014,Services,4873,3611,5
3084,4699.89,Rohan-Ernser,14-01-14,Support,268,3536,13
3085,2570.98,Torphy Friesen and Smith,24/02/2016,Training,1667,4585,12
3086,49.43,Heller Group,28-12-16,Legal,277,4844,2
3087,4242.97,Fritsch and Sons,09-02-15,Services,4754,4324,13
3088,946.43,Ritchie Legros and Abshire,13/04/2018,Human Resources,5979,3948,11
3089,2220.8,Bradtke Glover and Feest,06/07/2015,Services,3656,2343,9
3090,3248.92,Donnelly Rogahn and Wilkinson,06/02/2018,Services,2465,732,16
3091,1271.42,Bradtke and Sons,28-07-17,Marketing,1605,531,4
3092,2796.59,Greenfelder-Paucek,05-05-14,Human Resources,5728,4290,7
3093,4869.39,Kunze Group,04-03-16,Services,3920,1626,16
3094,2279.99,O'Connell and Sons,20-02-15,Marketing,1262,926,12
3095,2084.25,Torphy Group,29-03-14,Product Management,2758,1066,11
3096,4278.16,Ortiz Inc,01-03-15,Human Resources,4742,3059,12
3097,2112.6,Kautzer-Keebler,14-01-15,Legal,2181,654,16
3098,149.89,Ratke-Feest,06-06-15,Support,147,2941,12
3099,2991.28,Gerhold-Lesch,19-01-16,Accounting,194,749,9
3100,3452.14,Kuhlman-Carroll,20-02-15,Business Development,1059,1187,16
3101,1679.35,Beer-Bechtelar,28-03-16,Business Development,1007,4288,9
3102,1046.37,Bruen Hane and Hermann,15/07/2015,Business Development,5890,2078,15
3103,2552.69,Lynch Predovic and Towne,02/04/2018,Support,1619,478,7
3104,1532.42,Durgan-Pagac,05-09-16,Legal,30,2657,16
3105,710.64,Haag and Sons,09-05-14,Human Resources,4832,4382,4
3106,949.22,Beer Murazik and Schumm,03/05/2018,Human Resources,4126,3881,1
3107,933.13,MacGyver-Altenwerth,24-03-18,Product Management,1897,3309,5
3108,4073.9,Skiles and Sons,16-07-16,Human Resources,4892,1945,16
3109,3202.56,Ortiz Koch and Grady,25/01/2018,Sales,5976,2732,6
3110,2398.31,Bernier Rosenbaum and Roob,12/06/2014,Sales,4777,1471,1
3111,282.81,Haag-Hettinger,24-09-14,Research and Development,5964,4144,2
3112,276.27,Hoppe and Sons,11-03-15,Engineering,2433,2119,12
3113,3160.64,Zboncak Group,26-05-13,Marketing,3820,906,9
3114,3208.02,Nikolaus and Sons,19-01-17,Support,2503,2424,13
3115,735.68,Conroy Balistreri and Stroman,29/08/2014,Support,77,4092,16
3116,2100.22,Kub-Weimann,26-10-13,Services,5399,8,11
3117,3781.63,Braun and Sons,30-08-13,Legal,1917,3056,14
3118,71.9,Rempel-Abbott,13-01-17,Product Management,3895,1659,12
3119,2790.23,Fahey and Sons,24-12-17,Training,5186,3632,4
3120,2216.37,McClure Lang and Mante,30/04/2014,Support,830,1501,10
3121,4330.97,Heathcote and Sons,12-02-18,Marketing,3183,3989,10
3122,1695.49,Kessler LLC,03-07-17,Training,5677,2861,8
3123,4269.85,Hodkiewicz-Towne,01-05-14,Sales,1015,672,9
3124,2904.55,Wolff Feest and Botsford,27/12/2014,Legal,5896,4201,5
3125,721.34,Emmerich-Kuhlman,11-03-15,Business Development,2601,1662,6
3126,919.54,Hartmann Inc,16-01-16,Engineering,3198,51,7
3127,1812.38,Marks-Mann,07-02-16,Business Development,5619,1887,1
3128,2936.28,Purdy-Parker,14-08-17,Engineering,2101,4044,4
3129,1946.92,Upton LLC,14-08-14,Engineering,2040,4024,6
3130,4986.24,Hackett Group,07-06-16,Sales,2128,4777,12
3131,3175.22,Hirthe Cassin and Fritsch,17/11/2013,Training,5721,4039,15
3132,1540.09,Beatty Murray and Gutmann,14/04/2014,Accounting,2927,2833,14
3133,1645.95,Nader Bosco and Bergnaum,24/07/2013,Sales,592,2402,5
3134,3027.61,Cole Group,30-10-14,Legal,5071,2900,1
3135,4581.88,Skiles and Sons,28-01-15,Product Management,5578,4586,10
3136,2437.69,Satterfield-Lowe,10-03-18,Marketing,2523,4368,3
3137,2499.98,Gutmann Inc,29-11-17,Human Resources,2613,3265,3
3138,1924.89,Simonis Spencer and Wisozk,11/01/2017,Business Development,3402,3601,16
3139,3009.77,Ebert-Sawayn,22-11-14,Support,1888,84,9
3140,3209.23,Heaney Kassulke and Russel,04/11/2017,Accounting,690,3367,8
3141,4848.56,Rowe LLC,13-01-18,Human Resources,4938,4641,8
3142,4873.01,Goyette Group,05-10-14,Training,199,1532,13
3143,444.13,Satterfield-Wunsch,04-04-17,Marketing,154,776,2
3144,2570.89,Kirlin-Zulauf,19-03-14,Sales,4515,2412,16
3145,999.69,Ernser Kerluke and Prosacco,07/08/2013,Business Development,3250,463,4
3146,4.97,Kub Waters and Lockman,21/10/2013,Engineering,5493,3982,10
3147,1459.19,Kreiger Hamill and Hessel,15/05/2014,Accounting,2896,4830,11
3148,1366.57,Bogan and Sons,29-12-15,Accounting,1490,663,15
3149,1526.44,Kunde Muller and Corwin,25/09/2014,Training,1776,1927,6
3150,2042.96,Ferry Bins and Abernathy,20/10/2013,Training,3753,391,7
3151,684.65,Altenwerth-Hegmann,11-01-16,Product Management,2845,1699,14
3152,3314.95,Ebert-Collins,16-10-16,Engineering,112,2324,2
3153,140.48,Greenfelder Wiegand and Schaden,22/11/2014,Human Resources,5330,2206,7
3154,630.58,Metz-Kautzer,12-01-15,Support,2231,319,8
3155,2717.76,Klein Collier and Wintheiser,08/04/2016,Training,1486,420,14
3156,4654.68,Jacobs Inc,03-04-15,Product Management,5844,3111,3
3157,2183.77,Bahringer Aufderhar and Heller,28/11/2016,Human Resources,1137,3511,8
3158,524.95,Mitchell-Torp,11-07-15,Sales,1642,4142,5
3159,2995.04,Price Group,12-09-14,Legal,245,3674,12
3160,1876.07,Eichmann and Sons,10-02-18,Engineering,5608,2645,16
3161,938.8,Rippin-Spencer,21-10-15,Business Development,2465,312,3
3162,1650.17,Kuhn Group,03-10-15,Marketing,2969,2535,16
3163,1292.56,Hackett Walter and Cummings,16/12/2014,Sales,348,4901,12
3164,177.07,O'Keefe Mitchell and Altenwerth,30/07/2017,Marketing,865,2150,6
3165,1031.52,Okuneva-Klocko,23-12-17,Marketing,2647,4586,15
3166,3239.77,Bashirian-Greenfelder,17-04-14,Product Management,5490,4089,11
3167,2637.16,Ward Mertz and Ruecker,18/06/2014,Training,538,2194,11
3168,2408.08,Rodriguez-Bednar,12-01-16,Support,5557,2949,13
3169,2658.45,Johns Lesch and Breitenberg,21/12/2017,Human Resources,1211,1007,13
3170,4617.76,Klocko LLC,29-03-18,Legal,4497,2980,2
3171,2069.21,Bergnaum Inc,04-04-16,Marketing,4787,3405,6
3172,3076.3,Thompson-Rodriguez,08-04-16,Human Resources,5048,4858,9
3173,4308.08,Schuppe Bode and Turcotte,14/06/2017,Research and Development,3912,550,2
3174,124.4,Dibbert Inc,26-07-17,Services,3795,1974,14
3175,2124.38,Kris Group,19-08-16,Product Management,4372,3040,15
3176,4995.53,O'Reilly and Sons,17-12-14,Business Development,288,1592,9
3177,923.58,Beahan-Tromp,12-10-17,Business Development,5666,756,16
3178,3858.81,Kovacek-Aufderhar,18-08-15,Support,4140,467,8
3179,2062.94,Oberbrunner Osinski and Bayer,19/03/2015,Accounting,2502,4474,7
3180,1215.4,Reynolds Group,18-02-16,Business Development,1681,445,1
3181,3659.47,Emard-Frami,07-07-13,Marketing,714,2172,14
3182,1023.43,Hirthe Inc,24-11-14,Human Resources,3718,3983,14
3183,4791.52,Gorczany-Wyman,18-03-18,Legal,4962,3780,5
3184,2249.23,Boyle Ebert and VonRueden,15/02/2015,Services,3971,4475,12
3185,2882.92,Predovic-Little,27-06-15,Sales,456,4495,6
3186,4370.53,Aufderhar-Abshire,29-11-16,Engineering,2579,289,15
3187,2405.79,Smith-Eichmann,18-10-13,Training,1060,4330,15
3188,1914.28,O'Keefe-Marks,23-07-14,Training,4057,3172,9
3189,771.66,Zboncak Inc,05-05-14,Marketing,4681,280,1
3190,616.47,Murphy Group,08-02-16,Training,755,3810,10
3191,2560.44,Ritchie Nikolaus and Collier,06/11/2015,Accounting,5489,1359,15
3192,3961.15,Fritsch Group,11-05-15,Accounting,4796,4393,4
3193,2285.35,Towne Yost and Hagenes,09/04/2017,Product Management,5972,4321,8
3194,1281.64,Leuschke Inc,02-10-15,Services,1604,3303,7
3195,3880.14,Conroy-Denesik,31-03-17,Legal,332,3985,15
3196,4001.94,Will-Larkin,05-10-17,Marketing,3379,4648,16
3197,1451.68,Hane and Sons,06-11-13,Research and Development,3561,4236,10
3198,1882.51,Hudson Wilderman and MacGyver,03/05/2018,Human Resources,3296,1752,7
3199,3181.79,Rutherford Bruen and Ferry,19/10/2013,Legal,5568,772,13
3200,3488.04,Ortiz-Durgan,14-07-17,Training,5375,4524,2
3201,652.02,Gutkowski Group,22-10-16,Research and Development,975,1715,8
3202,1873.31,Dietrich Heller and Schmidt,03/10/2017,Legal,796,3859,6
3203,829.99,Mitchell and Sons,11-12-17,Accounting,1258,1478,7
3204,4263.23,Bogisich-Boehm,11-10-15,Research and Development,3593,274,16
3205,2114.57,Smitham Howell and Glover,25/09/2014,Product Management,5378,453,5
3206,4423.4,Schuster-Bednar,01-02-18,Sales,122,4777,1
3207,381.74,Graham-Green,15-05-15,Product Management,1528,1211,10
3208,1096.7,Pfannerstill Bins and Rutherford,20/04/2015,Marketing,2475,352,8
3209,1177.96,Feest Frami and Armstrong,31/08/2014,Engineering,1956,4395,14
3210,3173.85,Hyatt-Paucek,28-05-16,Support,48,1498,6
3211,4499.16,Ryan-Johns,29-04-15,Support,2570,1532,3
3212,2439.53,Legros Group,22-09-15,Human Resources,827,3897,15
3213,4423.22,Hansen Jerde and Ferry,01/08/2015,Business Development,240,687,11
3214,4064.93,Rath-Orn,18-05-17,Engineering,2346,168,4
3215,3643.45,Volkman Group,26-02-17,Marketing,5922,1108,7
3216,1159.21,O'Kon-Connelly,28-10-17,Accounting,3501,3171,7
3217,2093.69,Nader Gusikowski and Kris,30/06/2016,Engineering,5335,2610,10
3218,2310.85,MacGyver-Pollich,10-05-16,Training,706,2585,8
3219,892.03,Grimes-Kunde,08-10-17,Product Management,761,2689,1
3220,4604.27,Miller-Homenick,07-02-16,Business Development,2387,1086,12
3221,690.62,Hudson-Koss,24-06-14,Human Resources,3560,1501,9
3222,3015.11,Ernser Group,09-08-17,Business Development,4079,3674,2
3223,3900.95,Klocko Champlin and Kuphal,09/06/2015,Marketing,2170,4472,8
3224,325.0,Bailey Williamson and Ledner,27/06/2013,Business Development,5135,1242,5
3225,4115.15,Wilkinson-Johnson,02-04-14,Legal,2333,4478,1
3226,1631.04,Reichert Ondricka and DuBuque,11/11/2013,Support,2937,4273,13
3227,2167.51,Steuber Buckridge and Morar,05/01/2016,Human Resources,1135,4338,8
3228,1642.68,Hessel Quitzon and Romaguera,13/06/2014,Sales,748,3760,5
